"0";"2";"23-OCT-2017 09:38:32";"CC11LIST V0734";"C:\Users\Administrator\Desktop\泰州万达希尔顿酒店170217\DCR001C.DAT";"ISOLATIN-1";"";"";"";"";"";"";"";"";"";""
"4540";"2";"61445";"1422";"61451";"0";"????";"1422/61445";"1422/61445";"X";"0000";"-";"PHYS";"01:006:002:072:002";"0";"0"
"4541";"2";"61444";"1422";"61451";"0";"????";"1422/61444";"1422/61444";"X";"0000";"-";"PHYS";"01:006:002:072:003";"0";"0"
"4542";"2";"61443";"1422";"61451";"0";"????";"1422/61443";"1422/61443";"X";"0000";"-";"PHYS";"01:006:002:072:004";"0";"0"
"4543";"2";"61442";"1417";"65526";"0";"????";"1417/61442";"1417/61442";"X";"0000";"-";"PHYS";"01:006:002:073:000";"0";"0"
"4544";"2";"61441";"1418";"65526";"0";"????";"1418/61441";"1418/61441";"X";"0000";"-";"PHYS";"01:006:002:074:000";"0";"0"
"4545";"2";"61440";"1418";"65526";"0";"????";"1418/61440";"1418/61440";"X";"0000";"-";"PHYS";"01:006:002:075:000";"0";"0"
"4546";"2";"61439";"1419";"65526";"0";"????";"1#裙房区主机 / 2F-2回路";"";"X";"0000";"-";"PHYS";"01:006:002:076:000";"0";"0"
"4547";"2";"61438";"1422";"61439";"3353";"????";"1422/61438";"1422/61438";"X";"0000";"-";"PHYS";"01:006:002:076:001";"0";"0"
"4548";"2";"61437";"1422";"61439";"0";"????";"1422/61437";"1422/61437";"X";"0000";"-";"PHYS";"01:006:002:076:002";"0";"0"
"4549";"2";"61436";"1422";"61439";"0";"????";"1422/61436";"1422/61436";"X";"0000";"-";"PHYS";"01:006:002:076:003";"0";"0"
"4550";"2";"61435";"1422";"61439";"0";"????";"1422/61435";"1422/61435";"X";"0000";"-";"PHYS";"01:006:002:076:004";"0";"0"
"4551";"2";"61434";"1419";"65526";"0";"????";"1#裙房区主机 / 2F-2回路";"";"X";"0000";"-";"PHYS";"01:006:002:077:000";"0";"0"
"4552";"2";"61429";"1422";"61434";"3377";"????";"1422/61429";"1422/61429";"X";"0000";"-";"PHYS";"01:006:002:077:001";"0";"0"
"4553";"2";"61428";"1422";"61434";"0";"????";"1422/61428";"1422/61428";"X";"0000";"-";"PHYS";"01:006:002:077:002";"0";"0"
"4554";"2";"61427";"1422";"61434";"0";"????";"1422/61427";"1422/61427";"X";"0000";"-";"PHYS";"01:006:002:077:003";"0";"0"
"4555";"2";"61426";"1422";"61434";"0";"????";"1422/61426";"1422/61426";"X";"0000";"-";"PHYS";"01:006:002:077:004";"0";"0"
"4556";"2";"61425";"1417";"65526";"0";"????";"1417/61425";"1417/61425";"X";"0000";"-";"PHYS";"01:006:002:078:000";"0";"0"
"4557";"2";"61424";"1417";"65526";"0";"????";"1417/61424";"1417/61424";"X";"0000";"-";"PHYS";"01:006:002:079:000";"0";"0"
"4558";"2";"61423";"1417";"65526";"0";"????";"1417/61423";"1417/61423";"X";"0000";"-";"PHYS";"01:006:002:080:000";"0";"0"
"4559";"2";"61422";"1417";"65526";"0";"????";"1417/61422";"1417/61422";"X";"0000";"-";"PHYS";"01:006:002:081:000";"0";"0"
"4560";"2";"61421";"1417";"65526";"0";"????";"1417/61421";"1417/61421";"X";"0000";"-";"PHYS";"01:006:002:082:000";"0";"0"
"4561";"2";"61420";"1419";"65526";"0";"????";"1#裙房区主机 / 2F-2回路";"";"X";"0000";"-";"PHYS";"01:006:002:083:000";"0";"0"
"4562";"2";"61415";"1422";"61420";"3385";"????";"1422/61415";"1422/61415";"X";"0000";"-";"PHYS";"01:006:002:083:001";"0";"0"
"4563";"2";"61414";"1422";"61420";"0";"????";"1422/61414";"1422/61414";"X";"0000";"-";"PHYS";"01:006:002:083:002";"0";"0"
"4564";"2";"61413";"1422";"61420";"0";"????";"1422/61413";"1422/61413";"X";"0000";"-";"PHYS";"01:006:002:083:003";"0";"0"
"4565";"2";"61412";"1422";"61420";"0";"????";"1422/61412";"1422/61412";"X";"0000";"-";"PHYS";"01:006:002:083:004";"0";"0"
"4566";"2";"61411";"1419";"65526";"0";"????";"1#裙房区主机 / 2F-2回路";"";"X";"0000";"-";"PHYS";"01:006:002:084:000";"0";"0"
"4567";"2";"61410";"1422";"61411";"3361";"????";"1422/61410";"1422/61410";"X";"0000";"-";"PHYS";"01:006:002:084:001";"0";"0"
"4568";"2";"61409";"1422";"61411";"0";"????";"1422/61409";"1422/61409";"X";"0000";"-";"PHYS";"01:006:002:084:002";"0";"0"
"4569";"2";"61408";"1422";"61411";"0";"????";"1422/61408";"1422/61408";"X";"0000";"-";"PHYS";"01:006:002:084:003";"0";"0"
"4570";"2";"61407";"1422";"61411";"0";"????";"1422/61407";"1422/61407";"X";"0000";"-";"PHYS";"01:006:002:084:004";"0";"0"
"4571";"2";"61406";"1418";"65526";"0";"????";"1418/61406";"1418/61406";"X";"0000";"-";"PHYS";"01:006:002:085:000";"0";"0"
"4572";"2";"61405";"1417";"65526";"0";"????";"1417/61405";"1417/61405";"X";"0000";"-";"PHYS";"01:006:002:086:000";"0";"0"
"4573";"2";"61404";"1417";"65526";"0";"????";"1417/61404";"1417/61404";"X";"0000";"-";"PHYS";"01:006:002:087:000";"0";"0"
"4574";"2";"61403";"1417";"65526";"0";"????";"1417/61403";"1417/61403";"X";"0000";"-";"PHYS";"01:006:002:088:000";"0";"0"
"4575";"2";"61402";"1417";"65526";"0";"????";"1417/61402";"1417/61402";"X";"0000";"-";"PHYS";"01:006:002:089:000";"0";"0"
"4576";"2";"61401";"1417";"65526";"0";"????";"1417/61401";"1417/61401";"X";"0000";"-";"PHYS";"01:006:002:090:000";"0";"0"
"4577";"2";"61400";"1419";"65526";"0";"????";"1#裙房区主机 / 2F-2回路";"";"X";"0000";"-";"PHYS";"01:006:002:091:000";"0";"0"
"4578";"2";"61395";"1422";"61400";"3383";"????";"1422/61395";"1422/61395";"X";"0000";"-";"PHYS";"01:006:002:091:001";"0";"0"
"4579";"2";"61394";"1422";"61400";"0";"????";"1422/61394";"1422/61394";"X";"0000";"-";"PHYS";"01:006:002:091:002";"0";"0"
"4580";"2";"61393";"1422";"61400";"0";"????";"1422/61393";"1422/61393";"X";"0000";"-";"PHYS";"01:006:002:091:003";"0";"0"
"4581";"2";"61392";"1422";"61400";"0";"????";"1422/61392";"1422/61392";"X";"0000";"-";"PHYS";"01:006:002:091:004";"0";"0"
"4582";"2";"61391";"1419";"65526";"0";"????";"1#裙房区主机 / 2F-2回路";"";"X";"0000";"-";"PHYS";"01:006:002:092:000";"0";"0"
"4583";"2";"61390";"1422";"61391";"3359";"????";"1422/61390";"1422/61390";"X";"0000";"-";"PHYS";"01:006:002:092:001";"0";"0"
"4584";"2";"61389";"1422";"61391";"0";"????";"1422/61389";"1422/61389";"X";"0000";"-";"PHYS";"01:006:002:092:002";"0";"0"
"4585";"2";"61388";"1422";"61391";"0";"????";"1422/61388";"1422/61388";"X";"0000";"-";"PHYS";"01:006:002:092:003";"0";"0"
"4586";"2";"61387";"1422";"61391";"0";"????";"1422/61387";"1422/61387";"X";"0000";"-";"PHYS";"01:006:002:092:004";"0";"0"
"4587";"2";"61386";"1417";"65526";"0";"????";"1417/61386";"1417/61386";"X";"0000";"-";"PHYS";"01:006:002:093:000";"0";"0"
"4588";"2";"61385";"1418";"65526";"0";"????";"1418/61385";"1418/61385";"X";"0000";"-";"PHYS";"01:006:002:094:000";"0";"0"
"4589";"2";"61384";"1417";"65526";"0";"????";"1417/61384";"1417/61384";"X";"0000";"-";"PHYS";"01:006:002:095:000";"0";"0"
"4590";"2";"61383";"1417";"65526";"0";"????";"1417/61383";"1417/61383";"X";"0000";"-";"PHYS";"01:006:002:096:000";"0";"0"
"4591";"2";"61382";"1418";"65526";"0";"????";"1418/61382";"1418/61382";"X";"0000";"-";"PHYS";"01:006:002:097:000";"0";"0"
"4592";"2";"61381";"1419";"65526";"0";"????";"1#裙房区主机 / 2F-2回路";"";"X";"0000";"-";"PHYS";"01:006:002:098:000";"0";"0"
"4593";"2";"61376";"1422";"61381";"5620";"????";"1422/61376";"1422/61376";"X";"0000";"-";"PHYS";"01:006:002:098:001";"0";"0"
"4594";"2";"61375";"1422";"61381";"0";"????";"1422/61375";"1422/61375";"X";"0000";"-";"PHYS";"01:006:002:098:002";"0";"0"
"4595";"2";"61374";"1422";"61381";"0";"????";"1422/61374";"1422/61374";"X";"0000";"-";"PHYS";"01:006:002:098:003";"0";"0"
"4596";"2";"61373";"1422";"61381";"0";"????";"1422/61373";"1422/61373";"X";"0000";"-";"PHYS";"01:006:002:098:004";"0";"0"
"4597";"2";"61372";"1419";"65526";"0";"????";"1#裙房区主机 / 2F-2回路";"";"X";"0000";"-";"PHYS";"01:006:002:099:000";"0";"0"
"4598";"2";"61371";"1422";"61372";"5622";"????";"1422/61371";"1422/61371";"X";"0000";"-";"PHYS";"01:006:002:099:001";"0";"0"
"4599";"2";"61370";"1422";"61372";"0";"????";"1422/61370";"1422/61370";"X";"0000";"-";"PHYS";"01:006:002:099:002";"0";"0"
"4600";"2";"61369";"1422";"61372";"0";"????";"1422/61369";"1422/61369";"X";"0000";"-";"PHYS";"01:006:002:099:003";"0";"0"
"4601";"2";"61368";"1422";"61372";"0";"????";"1422/61368";"1422/61368";"X";"0000";"-";"PHYS";"01:006:002:099:004";"0";"0"
"4602";"2";"61367";"1418";"65526";"0";"????";"1418/61367";"1418/61367";"X";"0000";"-";"PHYS";"01:006:002:100:000";"0";"0"
"4603";"2";"61366";"1417";"65526";"0";"????";"1417/61366";"1417/61366";"X";"0000";"-";"PHYS";"01:006:002:101:000";"0";"0"
"4604";"2";"61365";"1417";"65526";"0";"????";"1417/61365";"1417/61365";"X";"0000";"-";"PHYS";"01:006:002:102:000";"0";"0"
"4605";"2";"61364";"1417";"65526";"0";"????";"1417/61364";"1417/61364";"X";"0000";"-";"PHYS";"01:006:002:103:000";"0";"0"
"4606";"2";"61363";"1419";"65526";"0";"????";"1#裙房区主机 / 2F-2回路";"";"X";"0000";"-";"PHYS";"01:006:002:104:000";"0";"0"
"4607";"2";"61362";"1422";"61363";"3355";"????";"1422/61362";"1422/61362";"X";"0000";"-";"PHYS";"01:006:002:104:001";"0";"0"
"4608";"2";"61361";"1422";"61363";"0";"????";"1422/61361";"1422/61361";"X";"0000";"-";"PHYS";"01:006:002:104:002";"0";"0"
"4609";"2";"61360";"1422";"61363";"0";"????";"1422/61360";"1422/61360";"X";"0000";"-";"PHYS";"01:006:002:104:003";"0";"0"
"4610";"2";"61359";"1422";"61363";"0";"????";"1422/61359";"1422/61359";"X";"0000";"-";"PHYS";"01:006:002:104:004";"0";"0"
"4611";"2";"61358";"1419";"65526";"0";"????";"1#裙房区主机 / 2F-2回路";"";"X";"0000";"-";"PHYS";"01:006:002:105:000";"0";"0"
"4612";"2";"61353";"1422";"61358";"3381";"????";"1422/61353";"1422/61353";"X";"0000";"-";"PHYS";"01:006:002:105:001";"0";"0"
"4613";"2";"61352";"1422";"61358";"0";"????";"1422/61352";"1422/61352";"X";"0000";"-";"PHYS";"01:006:002:105:002";"0";"0"
"4614";"2";"61351";"1422";"61358";"0";"????";"1422/61351";"1422/61351";"X";"0000";"-";"PHYS";"01:006:002:105:003";"0";"0"
"4615";"2";"61350";"1422";"61358";"0";"????";"1422/61350";"1422/61350";"X";"0000";"-";"PHYS";"01:006:002:105:004";"0";"0"
"4616";"2";"61349";"1417";"65526";"0";"????";"1417/61349";"1417/61349";"X";"0000";"-";"PHYS";"01:006:002:106:000";"0";"0"
"4617";"2";"65525";"1311";"33";"0";"????";"1#裙房区主机";"回路卡4(3F)";"X";"0000";"-";"PHYS";"01:007:000:000:000";"0";"0"
"4618";"2";"65524";"1308";"65525";"0";"????";"1#裙房区主机";"3F-1回路";"X";"0000";"-";"PHYS";"01:007:001:000:000";"0";"0"
"4619";"2";"59747";"1419";"65524";"0";"????";"1#裙房区主机 / 3F-1回路";"";"X";"0000";"-";"PHYS";"01:007:001:001:000";"0";"0"
"4620";"2";"59742";"1422";"59747";"3443";"????";"1422/59742";"1422/59742";"X";"0000";"-";"PHYS";"01:007:001:001:001";"0";"0"
"4621";"2";"59741";"1422";"59747";"0";"????";"1422/59741";"1422/59741";"X";"0000";"-";"PHYS";"01:007:001:001:002";"0";"0"
"4622";"2";"59740";"1422";"59747";"0";"????";"1422/59740";"1422/59740";"X";"0000";"-";"PHYS";"01:007:001:001:003";"0";"0"
"4623";"2";"59739";"1422";"59747";"0";"????";"1422/59739";"1422/59739";"X";"0000";"-";"PHYS";"01:007:001:001:004";"0";"0"
"4624";"2";"59738";"1417";"65524";"0";"????";"1417/59738";"1417/59738";"X";"0000";"-";"PHYS";"01:007:001:002:000";"0";"0"
"4625";"2";"59737";"1417";"65524";"0";"????";"1417/59737";"1417/59737";"X";"0000";"-";"PHYS";"01:007:001:003:000";"0";"0"
"4626";"2";"59736";"1419";"65524";"0";"????";"1#裙房区主机 / 3F-1回路";"";"X";"0000";"-";"PHYS";"01:007:001:004:000";"0";"0"
"4627";"2";"59731";"1422";"59736";"3423";"????";"1422/59731";"1422/59731";"X";"0000";"-";"PHYS";"01:007:001:004:001";"0";"0"
"4628";"2";"59730";"1422";"59736";"3425";"????";"1422/59730";"1422/59730";"X";"0000";"-";"PHYS";"01:007:001:004:002";"0";"0"
"4629";"2";"59729";"1422";"59736";"3427";"????";"1422/59729";"1422/59729";"X";"0000";"-";"PHYS";"01:007:001:004:003";"0";"0"
"4630";"2";"59728";"1422";"59736";"3429";"????";"1422/59728";"1422/59728";"X";"0000";"-";"PHYS";"01:007:001:004:004";"0";"0"
"4631";"2";"59727";"1419";"65524";"0";"????";"1#裙房区主机 / 3F-1回路";"";"X";"0000";"-";"PHYS";"01:007:001:005:000";"0";"0"
"4632";"2";"59726";"1422";"59727";"3435";"????";"1422/59726";"1422/59726";"X";"0000";"-";"PHYS";"01:007:001:005:001";"0";"0"
"4633";"2";"59725";"1422";"59727";"3437";"????";"1422/59725";"1422/59725";"X";"0000";"-";"PHYS";"01:007:001:005:002";"0";"0"
"4634";"2";"59724";"1422";"59727";"3439";"????";"1422/59724";"1422/59724";"X";"0000";"-";"PHYS";"01:007:001:005:003";"0";"0"
"4635";"2";"59723";"1422";"59727";"3441";"????";"1422/59723";"1422/59723";"X";"0000";"-";"PHYS";"01:007:001:005:004";"0";"0"
"4636";"2";"59722";"1417";"65524";"0";"????";"1417/59722";"1417/59722";"X";"0000";"-";"PHYS";"01:007:001:006:000";"0";"0"
"4637";"2";"59721";"1417";"65524";"0";"????";"1417/59721";"1417/59721";"X";"0000";"-";"PHYS";"01:007:001:007:000";"0";"0"
"4638";"2";"59720";"1417";"65524";"0";"????";"1417/59720";"1417/59720";"X";"0000";"-";"PHYS";"01:007:001:008:000";"0";"0"
"4639";"2";"59719";"1417";"65524";"0";"????";"1417/59719";"1417/59719";"X";"0000";"-";"PHYS";"01:007:001:009:000";"0";"0"
"4640";"2";"59718";"1417";"65524";"0";"????";"1417/59718";"1417/59718";"X";"0000";"-";"PHYS";"01:007:001:010:000";"0";"0"
"4641";"2";"59717";"1417";"65524";"0";"????";"1417/59717";"1417/59717";"X";"0000";"-";"PHYS";"01:007:001:011:000";"0";"0"
"4642";"2";"59716";"1417";"65524";"0";"????";"1417/59716";"1417/59716";"X";"0000";"-";"PHYS";"01:007:001:012:000";"0";"0"
"4643";"2";"59715";"1417";"65524";"0";"????";"1417/59715";"1417/59715";"X";"0000";"-";"PHYS";"01:007:001:013:000";"0";"0"
"4644";"2";"59714";"1418";"65524";"0";"????";"1418/59714";"1418/59714";"X";"0000";"-";"PHYS";"01:007:001:014:000";"0";"0"
"4645";"2";"59713";"1417";"65524";"0";"????";"1417/59713";"1417/59713";"X";"0000";"-";"PHYS";"01:007:001:015:000";"0";"0"
"4646";"2";"59712";"1417";"65524";"0";"????";"1417/59712";"1417/59712";"X";"0000";"-";"PHYS";"01:007:001:016:000";"0";"0"
"4647";"2";"59711";"1417";"65524";"0";"????";"1417/59711";"1417/59711";"X";"0000";"-";"PHYS";"01:007:001:017:000";"0";"0"
"4648";"2";"59710";"1417";"65524";"0";"????";"1417/59710";"1417/59710";"X";"0000";"-";"PHYS";"01:007:001:018:000";"0";"0"
"4649";"2";"59709";"1417";"65524";"0";"????";"1417/59709";"1417/59709";"X";"0000";"-";"PHYS";"01:007:001:019:000";"0";"0"
"4650";"2";"59605";"1418";"65524";"0";"????";"1418/59605";"1418/59605";"X";"0000";"-";"PHYS";"01:007:001:020:000";"0";"0"
"4651";"2";"59708";"1417";"65524";"0";"????";"1417/59708";"1417/59708";"X";"0000";"-";"PHYS";"01:007:001:021:000";"0";"0"
"4652";"2";"59707";"1417";"65524";"0";"????";"1417/59707";"1417/59707";"X";"0000";"-";"PHYS";"01:007:001:022:000";"0";"0"
"4653";"2";"59706";"1418";"65524";"0";"????";"1418/59706";"1418/59706";"X";"0000";"-";"PHYS";"01:007:001:023:000";"0";"0"
"4654";"2";"59705";"1417";"65524";"0";"????";"1417/59705";"1417/59705";"X";"0000";"-";"PHYS";"01:007:001:024:000";"0";"0"
"4655";"2";"59704";"1417";"65524";"0";"????";"1417/59704";"1417/59704";"X";"0000";"-";"PHYS";"01:007:001:025:000";"0";"0"
"4656";"2";"59703";"1419";"65524";"0";"????";"1#裙房区主机 / 3F-1回路";"";"X";"0000";"-";"PHYS";"01:007:001:026:000";"0";"0"
"4657";"2";"59702";"1422";"59703";"3431";"????";"1422/59702";"1422/59702";"X";"0000";"-";"PHYS";"01:007:001:026:001";"0";"0"
"4658";"2";"59701";"1422";"59703";"3407";"????";"1422/59701";"1422/59701";"X";"0000";"-";"PHYS";"01:007:001:026:002";"0";"0"
"4659";"2";"59700";"1422";"59703";"0";"????";"1422/59700";"1422/59700";"X";"0000";"-";"PHYS";"01:007:001:026:003";"0";"0"
"4660";"2";"59699";"1422";"59703";"0";"????";"1422/59699";"1422/59699";"X";"0000";"-";"PHYS";"01:007:001:026:004";"0";"0"
"4661";"2";"59698";"1417";"65524";"0";"????";"1417/59698";"1417/59698";"X";"0000";"-";"PHYS";"01:007:001:027:000";"0";"0"
"4662";"2";"59697";"1417";"65524";"0";"????";"1417/59697";"1417/59697";"X";"0000";"-";"PHYS";"01:007:001:028:000";"0";"0"
"4663";"2";"59696";"1417";"65524";"0";"????";"1417/59696";"1417/59696";"X";"0000";"-";"PHYS";"01:007:001:029:000";"0";"0"
"4664";"2";"59695";"1418";"65524";"0";"????";"1418/59695";"1418/59695";"X";"0000";"-";"PHYS";"01:007:001:030:000";"0";"0"
"4665";"2";"59694";"1418";"65524";"0";"????";"1418/59694";"1418/59694";"X";"0000";"-";"PHYS";"01:007:001:031:000";"0";"0"
"4666";"2";"59693";"1417";"65524";"0";"????";"1417/59693";"1417/59693";"X";"0000";"-";"PHYS";"01:007:001:032:000";"0";"0"
"4667";"2";"59692";"1417";"65524";"0";"????";"1417/59692";"1417/59692";"X";"0000";"-";"PHYS";"01:007:001:033:000";"0";"0"
"4668";"2";"59691";"1417";"65524";"0";"????";"1417/59691";"1417/59691";"X";"0000";"-";"PHYS";"01:007:001:034:000";"0";"0"
"4669";"2";"59690";"1417";"65524";"0";"????";"1417/59690";"1417/59690";"X";"0000";"-";"PHYS";"01:007:001:035:000";"0";"0"
"4670";"2";"59689";"1419";"65524";"0";"????";"1#裙房区主机 / 3F-1回路";"";"X";"0000";"-";"PHYS";"01:007:001:036:000";"0";"0"
"4671";"2";"59688";"1422";"59689";"3405";"????";"1422/59688";"1422/59688";"X";"0000";"-";"PHYS";"01:007:001:036:001";"0";"0"
"4672";"2";"59687";"1422";"59689";"0";"????";"1422/59687";"1422/59687";"X";"0000";"-";"PHYS";"01:007:001:036:002";"0";"0"
"4673";"2";"59686";"1422";"59689";"0";"????";"1422/59686";"1422/59686";"X";"0000";"-";"PHYS";"01:007:001:036:003";"0";"0"
"4674";"2";"59685";"1422";"59689";"0";"????";"1422/59685";"1422/59685";"X";"0000";"-";"PHYS";"01:007:001:036:004";"0";"0"
"4675";"2";"59684";"1419";"65524";"0";"????";"1#裙房区主机 / 3F-1回路";"";"X";"0000";"-";"PHYS";"01:007:001:037:000";"0";"0"
"4676";"2";"59679";"1422";"59684";"3421";"????";"1422/59679";"1422/59679";"X";"0000";"-";"PHYS";"01:007:001:037:001";"0";"0"
"4677";"2";"59678";"1422";"59684";"0";"????";"1422/59678";"1422/59678";"X";"0000";"-";"PHYS";"01:007:001:037:002";"0";"0"
"4678";"2";"59677";"1422";"59684";"0";"????";"1422/59677";"1422/59677";"X";"0000";"-";"PHYS";"01:007:001:037:003";"0";"0"
"4679";"2";"59676";"1422";"59684";"0";"????";"1422/59676";"1422/59676";"X";"0000";"-";"PHYS";"01:007:001:037:004";"0";"0"
"4680";"2";"59675";"1419";"65524";"0";"????";"1#裙房区主机 / 3F-1回路";"";"X";"0000";"-";"PHYS";"01:007:001:038:000";"0";"0"
"4681";"2";"59674";"1422";"59675";"4872";"????";"1422/59674";"1422/59674";"X";"0000";"-";"PHYS";"01:007:001:038:001";"0";"0"
"4682";"2";"59673";"1422";"59675";"0";"????";"1422/59673";"1422/59673";"X";"0000";"-";"PHYS";"01:007:001:038:002";"0";"0"
"4683";"2";"59672";"1422";"59675";"0";"????";"1422/59672";"1422/59672";"X";"0000";"-";"PHYS";"01:007:001:038:003";"0";"0"
"4684";"2";"59671";"1422";"59675";"0";"????";"1422/59671";"1422/59671";"X";"0000";"-";"PHYS";"01:007:001:038:004";"0";"0"
"4685";"2";"59670";"1419";"65524";"0";"????";"1#裙房区主机 / 3F-1回路";"";"X";"0000";"-";"PHYS";"01:007:001:039:000";"0";"0"
"4686";"2";"59665";"1422";"59670";"4876";"????";"1422/59665";"1422/59665";"X";"0000";"-";"PHYS";"01:007:001:039:001";"0";"0"
"4687";"2";"59664";"1422";"59670";"0";"????";"1422/59664";"1422/59664";"X";"0000";"-";"PHYS";"01:007:001:039:002";"0";"0"
"4688";"2";"59663";"1422";"59670";"0";"????";"1422/59663";"1422/59663";"X";"0000";"-";"PHYS";"01:007:001:039:003";"0";"0"
"4689";"2";"59662";"1422";"59670";"0";"????";"1422/59662";"1422/59662";"X";"0000";"-";"PHYS";"01:007:001:039:004";"0";"0"
"4690";"2";"59661";"1419";"65524";"0";"????";"1#裙房区主机 / 3F-1回路";"";"X";"0000";"-";"PHYS";"01:007:001:040:000";"0";"0"
"4691";"2";"59656";"1422";"59661";"4951";"????";"1422/59656";"1422/59656";"X";"0000";"-";"PHYS";"01:007:001:040:001";"0";"0"
"4692";"2";"59655";"1422";"59661";"0";"????";"1422/59655";"1422/59655";"X";"0000";"-";"PHYS";"01:007:001:040:002";"0";"0"
"4693";"2";"59654";"1422";"59661";"0";"????";"1422/59654";"1422/59654";"X";"0000";"-";"PHYS";"01:007:001:040:003";"0";"0"
"4694";"2";"59653";"1422";"59661";"0";"????";"1422/59653";"1422/59653";"X";"0000";"-";"PHYS";"01:007:001:040:004";"0";"0"
"4695";"2";"59652";"1419";"65524";"0";"????";"1#裙房区主机 / 3F-1回路";"";"X";"0000";"-";"PHYS";"01:007:001:041:000";"0";"0"
"4696";"2";"59651";"1422";"59652";"4953";"????";"1422/59651";"1422/59651";"X";"0000";"-";"PHYS";"01:007:001:041:001";"0";"0"
"4697";"2";"59650";"1422";"59652";"0";"????";"1422/59650";"1422/59650";"X";"0000";"-";"PHYS";"01:007:001:041:002";"0";"0"
"4698";"2";"59649";"1422";"59652";"0";"????";"1422/59649";"1422/59649";"X";"0000";"-";"PHYS";"01:007:001:041:003";"0";"0"
"4699";"2";"59648";"1422";"59652";"0";"????";"1422/59648";"1422/59648";"X";"0000";"-";"PHYS";"01:007:001:041:004";"0";"0"
"4700";"2";"59647";"1418";"65524";"0";"????";"1418/59647";"1418/59647";"X";"0000";"-";"PHYS";"01:007:001:042:000";"0";"0"
"4701";"2";"59646";"1417";"65524";"0";"????";"1417/59646";"1417/59646";"X";"0000";"-";"PHYS";"01:007:001:043:000";"0";"0"
"4702";"2";"59645";"1417";"65524";"0";"????";"1417/59645";"1417/59645";"X";"0000";"-";"PHYS";"01:007:001:044:000";"0";"0"
"4703";"2";"59644";"1417";"65524";"0";"????";"1417/59644";"1417/59644";"X";"0000";"-";"PHYS";"01:007:001:045:000";"0";"0"
"4704";"2";"59643";"1417";"65524";"0";"????";"1417/59643";"1417/59643";"X";"0000";"-";"PHYS";"01:007:001:046:000";"0";"0"
"4705";"2";"59642";"1418";"65524";"0";"????";"1418/59642";"1418/59642";"X";"0000";"-";"PHYS";"01:007:001:047:000";"0";"0"
"4706";"2";"59641";"1417";"65524";"0";"????";"1417/59641";"1417/59641";"X";"0000";"-";"PHYS";"01:007:001:048:000";"0";"0"
"4707";"2";"59640";"1417";"65524";"0";"????";"1417/59640";"1417/59640";"X";"0000";"-";"PHYS";"01:007:001:049:000";"0";"0"
"4708";"2";"59639";"1417";"65524";"0";"????";"1417/59639";"1417/59639";"X";"0000";"-";"PHYS";"01:007:001:050:000";"0";"0"
"4709";"2";"59638";"1418";"65524";"0";"????";"1418/59638";"1418/59638";"X";"0000";"-";"PHYS";"01:007:001:051:000";"0";"0"
"4710";"2";"59637";"1417";"65524";"0";"????";"1417/59637";"1417/59637";"X";"0000";"-";"PHYS";"01:007:001:052:000";"0";"0"
"4711";"2";"59636";"1417";"65524";"0";"????";"1417/59636";"1417/59636";"X";"0000";"-";"PHYS";"01:007:001:053:000";"0";"0"
"4712";"2";"59635";"1418";"65524";"0";"????";"1418/59635";"1418/59635";"X";"0000";"-";"PHYS";"01:007:001:054:000";"0";"0"
"4713";"2";"59634";"1419";"65524";"0";"????";"1#裙房区主机 / 3F-1回路";"";"X";"0000";"-";"PHYS";"01:007:001:055:000";"0";"0"
"4714";"2";"59629";"1422";"59634";"3417";"????";"1422/59629";"1422/59629";"X";"0000";"-";"PHYS";"01:007:001:055:001";"0";"0"
"4715";"2";"59628";"1422";"59634";"0";"????";"1422/59628";"1422/59628";"X";"0000";"-";"PHYS";"01:007:001:055:002";"0";"0"
"4716";"2";"59627";"1422";"59634";"0";"????";"1422/59627";"1422/59627";"X";"0000";"-";"PHYS";"01:007:001:055:003";"0";"0"
